spk;lab;pos;lenSyllxpos;expectedShapes;expectedShape;observedShape;globalDeciles;F0shape;dBshape;durshape;syllF0;F0Deciles;sylldB;dBDeciles;sylldur;durDeciles;F0min;F0max;F0sd;syllmfa_equals_syllnuclei;deb;fin;file;ID
dec2022-003_014-006_SPEAKER_01;computer;NOUN;3;oOo;oOo;ooO;[27.7, 40.3, 67.3];oOo;ooO;ooO;[207.10314887392926, 210.15716786286663, 209.0267706170728];[21, 27, 24];[70.36771563202373, 72.22269222868708, 76.02058410155499];[31, 51, 90];[0.0400000000000027, 0.05000000000000071, 0.14999999999999858];[31, 43, 88];205.958832872532;214.4313283945787;3.2090827121587826;True;30.4;30.99;dec2022-003_014-006_SPEAKER_01_9.TextGrid;uGoGZzR
dec2022-003_014-006_SPEAKER_01;really;ADV;2;Oo;Oo;Oo;[53.7, 45.3];Oo;Oo;oO;[216.3805432808372, 208.88493553522724];[39, 24];[78.2313694487065, 74.88525946360119];[96, 79];[0.03999999999999915, 0.04999999999999716];[26, 33];206.2970241852669;212.7127077918084;2.819048266877798;False;31.93;32.08;dec2022-003_014-006_SPEAKER_01_9.TextGrid;v0cuzan
dec2022-003_014-006_SPEAKER_01;organize;VERB;3;Ooo;Ooo;ooO;[36.7, 51.7, 66];Ooo;oOo;ooO;[219.27693218470029, 217.45011850362408, 209.11215495407433];[47, 42, 25];[71.72244798499892, 77.71765488632458, 75.11804381476394];[45, 95, 81];[0.030000000000001137, 0.030000000000001137, 0.18999999999999773];[18, 18, 92];205.34686188318017;215.73478894899608;3.331730728781718;True;32.66;33.19;dec2022-003_014-006_SPEAKER_01_9.TextGrid;C78D3zm
dec2022-003_014-006_SPEAKER_01;lessons;NOUN;2;Oo;Oo;Oo;[47.3, 34.7];oO;Oo;Oo;[194.83617659150426, 232.8857577196652];[11, 72];[73.7516161595949, 68.18476790550588];[66, 14];[0.0799999999999983, 0.030000000000001137];[65, 18];198.98350680507704;306.7700772155788;50.17449373704161;True;33.97;34.47;dec2022-003_014-006_SPEAKER_01_9.TextGrid;p3ar1aZ
dec2022-003_017-029_SPEAKER_01;technology;NOUN;4;oOoo;oOoo;oooO;[26, 55.7, 55.3, 59.3];oooO;ooOo;oOoo;[169.5084678370687, 184.41842517964267, 187.96563031803134, 198.5927278054279];[20, 39, 46, 69];[67.15836941504868, 71.5829369643722, 72.52803880846236, 70.5648300227835];[15, 42, 47, 32];[0.040000000000000036, 0.16999999999999993, 0.09999999999999964, 0.1200000000000001];[43, 86, 73, 77];193.33654444734705;216.44998434244488;5.776733442981825;False;4.27;5.17;dec2022-003_017-029_SPEAKER_01_0.TextGrid;0BFEmI6
dec2022-003_017-029_SPEAKER_01;classes;NOUN;2;Oo;Oo;oO;[44.3, 48.3];Oo;Oo;oO;[194.77734249050067, 163.7646818375865];[63, 13];[73.89224092695417, 70.85528862007709];[55, 34];[0.02999999999999936, 0.5499999999999998];[15, 98];94.98051113236038;216.27138348672244;27.577984756593438;True;5.39;6.21;dec2022-003_017-029_SPEAKER_01_0.TextGrid;ARKFdUs
dec2022-003_017-029_SPEAKER_01;perspective;NOUN;3;oOo;oOo;Ooo;[59, 31.7, 53.7];Ooo;ooO;Ooo;[205.94829568868818, 190.76503184659532, 199.52204147751732];[79, 53, 71];[71.27877654684421, 66.54349142920618, 71.30825539325382];[38, 14, 39];[0.07000000000000028, 0.03000000000000025, 0.05999999999999961];[60, 28, 51];192.980599069163;204.38878041733386;3.8260076955972906;True;7.25;7.9;dec2022-003_017-029_SPEAKER_01_0.TextGrid;UWISH3T
dec2022-003_017-029_SPEAKER_01;teaching;NOUN;2;Oo;Oo;oO;[25.3, 68.3];oO;oO;oO;[191.3321184135037, 207.85469306392676];[54, 81];[64.52947533604048, 74.05545409306595];[7, 56];[0.02999999999999936, 0.08999999999999986];[15, 68];200.10688895899634;223.2423395468534;7.678215113481571;False;8.15;8.77;dec2022-003_017-029_SPEAKER_01_0.TextGrid;KLZ6d7N
dec2022-003_017-029_SPEAKER_01;enables;VERB;3;oOo;oOo;oOo;[54.3, 84.7, 75.7];oOo;oOo;oOo;[192.68744008842987, 202.35921712220303, 200.90384935291124];[56, 75, 72];[75.15048258292407, 80.8759296855432, 77.2998629166776];[61, 98, 80];[0.040000000000000924, 0.1399999999999988, 0.10000000000000142];[46, 81, 75];196.3471868520195;205.78232788766155;3.275158413307373;False;11.02;11.57;dec2022-003_017-029_SPEAKER_01_0.TextGrid;VtlLx8b
dec2022-003_017-029_SPEAKER_01;students;NOUN;2;Oo;Oo;oO;[41, 55.7];Oo;oO;oO;[200.9938154023239, 194.03347286278742];[73, 60];[71.0617997733424, 73.44596731054867];[35, 52];[0.02999999999999936, 0.0600000000000005];[15, 55];192.59491192603252;197.63870612546137;1.6829751506610178;True;11.57;12.02;dec2022-003_017-029_SPEAKER_01_0.TextGrid;my0ajmh
dec2022-003_017-029_SPEAKER_01;curious;ADJ;3;Ooo;Ooo;ooO;[55.3, 63.3, 70];Ooo;ooO;ooO;[198.55167832812788, 193.5306399292292, 196.8352982967677];[69, 59, 67];[73.43151723489157, 75.37725656153623, 75.69431990871021];[51, 63, 67];[0.040000000000000924, 0.08999999999999986, 0.11999999999999922];[46, 68, 76];193.83872233035302;201.2510902938118;2.761050051997206;False;12.26;12.87;dec2022-003_017-029_SPEAKER_01_0.TextGrid;Ro2So80
dec2022-003_017-029_SPEAKER_01;information;NOUN;4;ooOo;ooOo;oooO;[14, 30, 41.3, 50];oOoo;oooO;ooOo;[98.84696035797387, 196.73669410124216, 180.83482865088615, 189.37066607997437];[4, 67, 34, 50];[68.70264431272507, 64.68631384621652, 64.2156595642984, 69.91712512887355];[23, 8, 7, 27];[0.02999999999999936, 0.02999999999999936, 0.15999999999999837, 0.09999999999999964];[15, 15, 83, 73];182.44902329213448;194.03048555022977;4.931502682928144;True;13.57;14.65;dec2022-003_017-029_SPEAKER_01_0.TextGrid;r1WsSz3
dec2022-003_017-029_SPEAKER_01;online;ADV;2;Oo;Oo;oO;[39.3, 67.3];oO;oO;oO;[184.1889765764497, 192.8655490474193];[38, 57];[71.42686550333478, 76.16415166362506];[40, 72];[0.03999999999999915, 0.09999999999999964];[40, 73];187.7252971990249;200.76043359819406;5.102358181144713;False;14.99;15.4;dec2022-003_017-029_SPEAKER_01_0.TextGrid;wszha2E
dec2022-003_017-029_SPEAKER_01;topics;NOUN;2;Oo;Oo;oO;[43.3, 48.3];oO;Oo;OO;[179.587248720699, 193.3716178707905];[32, 58];[71.6790345666581, 70.56766311671001];[43, 32];[0.0600000000000005, 0.0600000000000005];[55, 55];191.82136154132363;196.28896975565684;1.4927463329790105;True;15.63;16.13;dec2022-003_017-029_SPEAKER_01_0.TextGrid;V3KqikZ
dec2022-003_017-029_SPEAKER_01;also;ADV;2;Oo;Oo;oO;[54, 94.3];oO;oO;oO;[188.40583371376937, 220.59400382774757];[49, 90];[76.93667576978996, 84.59363583252762];[77, 99];[0.030000000000001137, 0.3200000000000003];[36, 94];210.56653422542257;231.8019809797468;5.3960141628995295;True;18.79;19.32;dec2022-003_017-029_SPEAKER_01_0.TextGrid;UNEhqOV
dec2022-003_017-029_SPEAKER_01;speaking;VERB;2;Oo;Oo;oO;[49.3, 76.3];oO;oO;oO;[195.90918704152085, 225.17997006109093];[66, 92];[71.20247420252196, 77.91922171110801];[36, 86];[0.04999999999999716, 0.05999999999999872];[46, 51];224.20063400876532;225.79029476364158;0.5560752632662701;True;20.35;20.83;dec2022-003_017-029_SPEAKER_01_0.TextGrid;kg9wkkj
dec2022-003_017-029_SPEAKER_01;environment;NOUN;4;oOoo;oOoo;Oooo;[55, 49.3, 29.7, 17.3];oOoo;Oooo;Oooo;[174.5857062835565, 176.14461899100132, 167.81098729307604, 112.06595005012959];[25, 26, 17, 7];[71.9124987245167, 71.34878432600195, 68.42952251725956, 65.20871868120358];[45, 40, 22, 9];[0.33000000000000185, 0.15000000000000213, 0.05000000000000071, 0.030000000000001137];[95, 82, 50, 36];91.23835770288663;147.5333951265751;26.800906308204222;False;21.83;22.8;dec2022-003_017-029_SPEAKER_01_0.TextGrid;imGGaak
dec2022-003_017-029_SPEAKER_01;because;SCONJ;2;oO/oo;oo;oO;[29.7, 50];Oo;oO;oO;[181.46897248889235, 179.40159172778374];[34, 30];[67.96153262842435, 70.17815716753228];[19, 29];[0.030000000000001137, 0.240000000000002];[36, 91];172.4587984756111;189.21807352827372;5.61183240669324;False;23.24;23.6;dec2022-003_017-029_SPEAKER_01_0.TextGrid;LfWIbUI
dec2022-003_017-029_SPEAKER_01;paper;NOUN;2;Oo;Oo;oO;[38, 49.3];oO;oO;oO;[184.97551734041173, 189.90087600902768];[40, 51];[70.72733270738604, 71.23716207563155];[34, 36];[0.03999999999999915, 0.0799999999999983];[40, 61];187.6602912408095;193.57065865929596;2.0367022472838663;False;24.87;25.13;dec2022-003_017-029_SPEAKER_01_0.TextGrid;vGJgfny
dec2022-003_017-029_SPEAKER_01;listening;VERB;2;Ooo/Oo;Oo;Oo;[78.7, 71];oO;oO;Oo;[237.6744816932087, 240.49159258609478];[95, 96];[77.78084268169734, 79.75951274171165];[84, 96];[0.07000000000000006, 0.030000000000000027];[57, 21];239.70699466000858;241.4364226781701;0.8608655267963844;True;1.37;1.86;dec2022-003_017-029_SPEAKER_01_1.TextGrid;FvjSbRl
dec2022-003_017-029_SPEAKER_01;topic;NOUN;2;Oo;Oo;Oo;[41, 24];Oo;oO;oO;[257.19277996691153, 95.67711447856432];[98, 3];[66.32978494237169, 69.54236452573066];[10, 26];[0.02999999999999936, 0.040000000000000036];[15, 43];78.36025784700675;107.1317512255028;11.114378389888627;False;4.96;5.13;dec2022-003_017-029_SPEAKER_01_1.TextGrid;RcWrKNp
dec2022-003_017-029_SPEAKER_01;technology;NOUN;4;oOoo;oOoo;Oooo;[66.3, 36.7, 50.3, 17.3];oOoo;Oooo;Oooo;[177.4101556628437, 183.61957310647878, 152.7488086253401, 83.21174281940063];[29, 36, 9, 0];[76.49894002934471, 72.45105880376497, 72.92841516185013, 68.90308420778055];[73, 46, 49, 24];[0.3600000000000003, 0.03000000000000025, 0.27000000000000046, 0.03000000000000025];[97, 28, 93, 28];79.54028956183208;86.85510763936534;4.2006686528565975;False;6.17;7.11;dec2022-003_017-029_SPEAKER_01_1.TextGrid;7VdzsFY
dec2022-003_017-029_SPEAKER_01;classes;NOUN;2;Oo;Oo;Oo;[62.3, 16.7];Oo;Oo;OO;[195.83344093892782, 108.57272043246223];[65, 7];[79.36473254769072, 66.62212958689952];[94, 15];[0.03000000000000025, 0.03000000000000025];[28, 28];97.32055446806893;126.77014205737453;13.97890370019229;False;7.36;7.62;dec2022-003_017-029_SPEAKER_01_1.TextGrid;MFVHVov
dec2022-003_017-029_SPEAKER_01;telling;VERB;2;Oo;Oo;Oo;[77.7, 46.3];Oo;Oo;Oo;[216.26668506567898, 214.11991620909805];[89, 88];[80.52351760041545, 66.35931590486595];[98, 11];[0.040000000000000924, 0.03999999999999915];[46, 40];212.10631671413543;215.74206500014063;1.832665912015945;False;10.2;10.51;dec2022-003_017-029_SPEAKER_01_1.TextGrid;yIcBHZV
dec2022-003_017-029_SPEAKER_01;harassment;NOUN;3;oOo;oOo;oOo;[43.3, 57.3, 16];Ooo;oOo;oOo;[208.2324934029532, 185.78982587811728, 160.92517003021186];[82, 42, 11];[66.47152931070352, 72.78313961377134, 54.98524920448525];[12, 48, 1];[0.030000000000001137, 0.14999999999999858, 0.030000000000001137];[36, 82, 36];159.24519807731474;162.60514198310898;1.445889643481353;False;11.41;11.87;dec2022-003_017-029_SPEAKER_01_1.TextGrid;04DcsJM
dec2022-003_017-029_SPEAKER_01;avoid;VERB;2;oO;oO;Oo;[63.7, 33.3];Oo;Oo;oO;[213.37382003857317, 162.42195681283135];[86, 11];[78.94560940388256, 70.06123289031966];[90, 28];[0.02999999999999936, 0.0799999999999983];[15, 61];155.20427185891836;173.0090728197266;6.138103066228657;False;15.92;16.13;dec2022-003_017-029_SPEAKER_01_1.TextGrid;AHQuC3p
dec2022-003_017-029_SPEAKER_01;harassment;NOUN;3;oOo;oOo;oOo;[65.3, 82, 68.7];oOo;ooO;oOo;[199.39614534731328, 212.1944642658849, 188.35711537305494];[70, 85, 48];[76.8683678865947, 77.50052382656261, 77.76707692040334];[76, 81, 83];[0.05000000000000071, 0.129999999999999, 0.10000000000000142];[50, 80, 75];161.54757816691657;214.59254653359415;19.25370054067195;True;16.13;17.3;dec2022-003_017-029_SPEAKER_01_1.TextGrid;ZytFiJv
dec2022-003_017-029_SPEAKER_01;solutions;NOUN;3;oOo;oOo;ooO;[54.7, 68.7, 73];Ooo;ooO;ooO;[214.9107737817227, 181.85933842359128, 176.6751604161114];[88, 35, 28];[76.14304122914265, 78.22399446352753, 79.08085157519271];[71, 87, 92];[0.029999999999997584, 0.16000000000000014, 0.5899999999999999];[5, 84, 99];162.50849850927847;221.12132051910305;14.81004324078127;False;19.45;20.89;dec2022-003_017-029_SPEAKER_01_1.TextGrid;Ouh2CNH
dec2022-003_017-029_SPEAKER_01;feelings;NOUN;2;Oo;Oo;oO;[70.7, 74];Oo;Oo;oO;[226.38290381851954, 212.62883464947785];[94, 86];[76.76310774025725, 76.28670531115448];[75, 73];[0.040000000000000036, 0.08000000000000007];[43, 63];209.81169440950168;217.1627565730269;2.552078231340713;True;2.23;2.68;dec2022-003_017-029_SPEAKER_01_2.TextGrid;ryCHcUC
dec2022-003_017-029_SPEAKER_01;about;ADP;2;oO;oO;Oo;[51, 48];Oo;oO;oO;[202.31054336608702, 183.80393516448638];[74, 37];[69.62029614497916, 70.43172075129786];[26, 31];[0.06000000000000005, 0.11000000000000032];[53, 76];182.18433437322247;185.41218444390475;1.233437742252324;True;2.68;2.99;dec2022-003_017-029_SPEAKER_01_2.TextGrid;Gkpj2I6
dec2022-003_017-029_SPEAKER_01;because;SCONJ;2;oO/oo;oo;oO;[31.7, 68];oO;oO;oO;[187.3192818134006, 189.32893290195665];[44, 50];[68.55850333950819, 75.56193466524596];[23, 65];[0.03000000000000025, 0.20000000000000018];[28, 89];181.3288410533623;209.7338287388769;6.449001886693744;False;3.48;3.97;dec2022-003_017-029_SPEAKER_01_2.TextGrid;1ifPsKW
dec2022-003_017-029_SPEAKER_01;technology;NOUN;4;oOoo;oOoo;oooO;[42, 51, 65.7, 85.3];oooO;oooO;oooO;[152.79798846116458, 198.1570050528648, 188.34851325690437, 206.38572393444866];[9, 68, 48, 80];[69.97510115054314, 74.1376892698427, 76.89455970046284, 77.79841846579801];[28, 57, 76, 84];[0.20000000000000018, 0.03000000000000025, 0.09999999999999964, 0.25];[89, 28, 73, 92];200.73042249555263;210.99974267901584;3.1555046783814555;True;4.81;5.89;dec2022-003_017-029_SPEAKER_01_2.TextGrid;euAggws
dec2022-003_017-029_SPEAKER_01;allow;VERB;2;oO;oO;oO;[56.7, 57.7];Oo;oO;oO;[201.19518429797355, 187.05610100895515];[73, 43];[74.81160270893349, 77.34600702264282];[61, 80];[0.030000000000001137, 0.05000000000000071];[36, 50];184.91459822179252;191.3111695328637;2.3089470589953964;False;9.03;9.14;dec2022-003_017-029_SPEAKER_01_2.TextGrid;DeALv1i
dec2022-003_017-029_SPEAKER_01;children;NOUN;2;Oo;Oo;Oo;[55, 54.3];Oo;oO;oO;[225.24705984765032, 187.64063411490497];[93, 45];[74.11934264951032, 77.21401587130266];[57, 78];[0.02999999999999936, 0.03999999999999915];[15, 40];185.55861497277292;188.86362123062935;1.4914516279833498;False;9.14;9.41;dec2022-003_017-029_SPEAKER_01_2.TextGrid;ziDbN2L
dec2022-003_017-029_SPEAKER_01;students;NOUN;2;Oo;Oo;Oo;[7, 6.7];oO;Oo;OO;[92.25082342570857, 95.51459678942342];[1, 3];[62.98401086502005, 56.956004991602775];[5, 2];[0.02999999999999936, 0.02999999999999936];[15, 15];94.93570156889055;96.09349200995631;0.5788952205328783;False;10.36;10.61;dec2022-003_017-029_SPEAKER_01_2.TextGrid;BA8A8au
dec2022-003_017-029_SPEAKER_01;teachers;NOUN;2;Oo;Oo;Oo;[63.7, 53];Oo;Oo;oO;[220.1859013101549, 195.4949880229854];[90, 65];[77.86915664157422, 74.19945306366975];[86, 58];[0.02999999999999936, 0.030000000000001137];[15, 36];188.5741998026241;201.46809196235847;5.904591879432122;False;11.6;11.84;dec2022-003_017-029_SPEAKER_01_2.TextGrid;cY7F8HC
dec2022-003_017-029_SPEAKER_01;dialogue;NOUN;3;Ooo;Ooo;ooO;[44, 58.3, 72];ooO;oOo;oOO;[175.6562206218682, 180.59841359570026, 202.57232927883254];[25, 33, 75];[71.8779983978441, 75.48983962726581, 75.2195111232098];[44, 64, 63];[0.08000000000000007, 0.120000000000001, 0.120000000000001];[63, 78, 78];191.48071886977976;209.45592517161313;6.699495672080749;False;14.71;15.28;dec2022-003_017-029_SPEAKER_01_2.TextGrid;60KBed5
dec2022-003_017-029_SPEAKER_01;another;DET;3;oOo;oOo;oOo;[57, 78.7, 69];oOo;oOo;Ooo;[113.95806928411918, 204.3643484002544, 199.5415173912676];[8, 77, 71];[76.02107111875044, 79.06601060183793, 76.05130647630352];[69, 91, 71];[0.2900000000000009, 0.08999999999999986, 0.08000000000000185];[94, 68, 65];190.0795517233587;204.9533812016664;4.432796666397373;True;15.74;16.35;dec2022-003_017-029_SPEAKER_01_2.TextGrid;43QbYtw
dec2022-003_017-029_SPEAKER_01;dialogue;NOUN;3;Ooo;Ooo;Ooo;[65.7, 62.7, 63.7];ooO;Ooo;oOo;[194.16648656247287, 187.86068526391387, 194.83239732751642];[61, 46, 63];[75.8635613106094, 75.85309760846775, 74.73242262808083];[68, 67, 60];[0.08999999999999986, 0.10000000000000142, 0.08999999999999986];[68, 75, 68];190.7970612041249;200.18945050525167;3.6497311308823357;False;16.35;16.88;dec2022-003_017-029_SPEAKER_01_2.TextGrid;e20qQtg
dec2022-003_017-029_SPEAKER_01;classic;ADJ;2;Oo;Oo;Oo;[84, 54];Oo;Oo;Oo;[203.67266080393264, 194.35215355163075];[76, 61];[79.60402748623152, 75.53529368979954];[96, 65];[0.129999999999999, 0.030000000000001137];[80, 36];188.43700086911002;198.43024128376996;4.441580912067653;False;18.0;18.49;dec2022-003_017-029_SPEAKER_01_2.TextGrid;9G6lrxh
dec2022-003_017-029_SPEAKER_01;also;ADV;2;Oo;Oo;oO;[23.3, 46.7];oO;oO;Oo;[94.04174867339168, 193.35437505668773];[2, 57];[67.71489759456031, 76.94739327159114];[17, 78];[0.05999999999999872, 0.029999999999997584];[51, 5];191.32941812878482;195.10052868055269;1.9009516459317384;False;19.93;20.13;dec2022-003_017-029_SPEAKER_01_2.TextGrid;SBvHiVv
dec2022-003_017-029_SPEAKER_01;development;NOUN;4;oOoo;oOoo;Oooo;[64.3, 35.3, 45.7, 54];Oooo;Oooo;Oooo;[194.44359756882224, 192.67360496461365, 181.897243732947, 188.18659820088658];[62, 55, 36, 47];[75.66554433642968, 72.29378583326394, 73.414231392998, 73.80960761441578];[66, 46, 51, 55];[0.08000000000000185, 0.029999999999997584, 0.05000000000000071, 0.07000000000000028];[65, 5, 50, 60];187.4602428942217;190.87456720822289;1.1088876970222883;False;23.49;24.25;dec2022-003_017-029_SPEAKER_01_2.TextGrid;qD47CgI
dec2022-003_017-029_SPEAKER_01;data;NOUN;2;Oo;Oo;oO;[45.3, 73.7];oO;Oo;oO;[169.11092633399957, 213.97104397920154];[19, 87];[72.57315037932882, 71.74305698171113];[48, 44];[0.09999999999999787, 0.21000000000000085];[69, 90];194.98051392313243;225.36386817824445;9.991613366090554;True;24.4;24.85;dec2022-003_017-029_SPEAKER_01_2.TextGrid;hY4IKsp
dec2022-003_017-029_SPEAKER_01;practical;ADJ;3;Ooo;Ooo;Ooo;[44.3, 17.7, 29];Ooo;Ooo;Ooo;[192.095962926249, 187.5491794920168, 190.19682285248138];[55, 44, 52];[71.25659096893123, 60.42770647130623, 70.30578939239145];[38, 4, 30];[0.03999999999999915, 0.029999999999997584, 0.029999999999997584];[40, 5, 5];188.61007960082142;191.06041927395003;1.3759531721460643;False;28.27;28.93;dec2022-003_017-029_SPEAKER_01_2.TextGrid;B0oOMXo
dec2022-003_017-029_SPEAKER_01;online;ADJ;2;Oo;Oo;Oo;[59, 57.7];Oo;oO;OO;[211.8525230431928, 204.75616870956034];[84, 78];[78.3289902867553, 78.38242739665286];[88, 90];[0.029999999999997584, 0.029999999999997584];[5, 5];204.38745464130213;205.0370790073394;0.33359418583077366;False;31.62;31.77;dec2022-003_017-029_SPEAKER_01_2.TextGrid;RwngaGi
dec2022-003_017-029_SPEAKER_01;allow;NOUN;2;oO;oO;Oo;[54.7, 20.7];Oo;Oo;OO;[189.9228427479645, 173.77358476598752];[51, 23];[79.24062943634081, 67.76684069677734];[92, 18];[0.030000000000000027, 0.030000000000000027];[21, 21];170.0074811164406;175.80390089944342;2.602935234147575;False;1.38;1.47;dec2022-003_017-029_SPEAKER_01_3.TextGrid;mdbgNkH
dec2022-003_017-029_SPEAKER_01;certain;ADJ;2;Oo;Oo;Oo;[65, 45];Oo;Oo;Oo;[184.92916302446247, 172.7018570303844];[40, 22];[76.02418609007987, 73.63790193266189];[69, 53];[0.16999999999999993, 0.07000000000000028];[86, 60];164.6678058275239;181.19090658746126;5.018723005318149;True;3.0;3.39;dec2022-003_017-029_SPEAKER_01_3.TextGrid;9M4wZ7t
dec2022-003_017-029_SPEAKER_01;follow;VERB;2;Oo;Oo;oO;[63.3, 73];Oo;Oo;oO;[209.082440756993, 204.61235595681973];[84, 78];[78.36884041035057, 78.31663079494797];[89, 88];[0.029999999999999805, 0.06000000000000005];[17, 53];191.2908292886599;213.9099614083913;10.118900820775082;False;1.78;1.99;dec2022-003_017-029_SPEAKER_01_4.TextGrid;JCTpTkR
dec2022-003_017-029_SPEAKER_01;technology;NOUN;4;oOoo;oOoo;ooOo;[14.7, 17.3, 47.7, 37.3];oooO;ooOo;ooOo;[173.89685084310966, 170.7656635608108, 165.1817252062909, 245.8446020269472];[24, 21, 14, 97];[63.257598416131465, 67.22571892940502, 71.24182942576351, 54.86079576094644];[5, 16, 37, 0];[0.02999999999999936, 0.02999999999999936, 0.25, 0.02999999999999936];[15, 15, 92, 15];244.79537755975684;246.89382649413756;1.0492244671903563;False;10.11;10.86;dec2022-003_017-029_SPEAKER_01_4.TextGrid;c7If4ZB
dec2022-003_017-029_SPEAKER_01;because;SCONJ;2;oO/oo;oo;Oo;[83.3, 73.7];Oo;Oo;oO;[208.2906833077084, 177.80099971488656];[83, 30];[79.33772880728984, 79.26291368181181];[94, 93];[0.09999999999999964, 0.4800000000000004];[73, 98];88.2333505959647;203.32241033150402;22.47080355009628;False;12.81;13.63;dec2022-003_017-029_SPEAKER_01_4.TextGrid;IWmxgkH
dec2022-003_017-029_SPEAKER_01;children;NOUN;2;Oo;Oo;Oo;[71.7, 70.3];Oo;Oo;oO;[223.3077120714443, 207.1883461113185];[91, 80];[76.71214400436926, 71.45111338366631];[74, 41];[0.05000000000000071, 0.22000000000000064];[50, 90];174.46930419900679;252.447840982502;29.63905608684999;False;13.71;14.26;dec2022-003_017-029_SPEAKER_01_4.TextGrid;TVSsUi8
dec2022-003_017-029_SPEAKER_01;sorry;ADJ;2;Oo;Oo;oO;[30.7, 49.7];Oo;oO;oO;[171.43649808920262, 167.83576890634507];[21, 17];[73.57591329890117, 76.04173527305585];[53, 70];[0.029999999999999916, 0.07999999999999996];[18, 62];166.4950268392353;169.60297274003045;1.1479666557423256;False;0.52;0.73;dec2022-003_017-029_SPEAKER_01_5.TextGrid;trRNIdV
dec2022-003_017-029_SPEAKER_01;teachers;NOUN;2;Oo;Oo;Oo;[84, 64.7];Oo;Oo;Oo;[271.7201584998822, 247.34650332254438];[99, 98];[80.24195430729455, 77.26112845318126];[97, 79];[0.06999999999999984, 0.029999999999999805];[56, 17];245.7654709431949;248.69822263187078;1.4797623052099742;False;1.99;2.18;dec2022-003_017-029_SPEAKER_01_5.TextGrid;Qf7Wph8
dec2022-003_017-029_SPEAKER_01;perspective;NOUN;3;oOo;oOo;oOo;[10.7, 93, 38.7];oOo;oOo;oOo;[163.71890287569613, 240.78886241302672, 208.04468186013605];[12, 96, 82];[60.38662885340135, 79.40644599810093, 63.30715366333311];[3, 95, 6];[0.029999999999999805, 0.17999999999999972, 0.03000000000000025];[17, 88, 28];196.98508463910497;219.10427908116716;9.518585745070062;True;3.65;4.26;dec2022-003_017-029_SPEAKER_01_5.TextGrid;5nGKSyg
dec2022-003_017-029_SPEAKER_01;interesting;ADJ;4;Oooo;Oooo;Oooo;[62, 38, 38.3, 50.7];Oooo;Oooo;OoOo;[195.1145901692453, 190.71267572139837, 184.4104239212486, 194.02003821663487];[64, 53, 38, 59];[75.17865772109171, 70.58716534867499, 67.51718913806936, 73.116392049541];[62, 33, 17, 50];[0.07000000000000028, 0.03000000000000025, 0.07000000000000028, 0.040000000000000036];[60, 28, 60, 43];192.30883239893328;196.21668459262426;1.5155421217911096;False;5.27;6.18;dec2022-003_017-029_SPEAKER_01_5.TextGrid;aDCkjLa
