spk;lab;pos;lenSyllxpos;expectedShapes;expectedShape;observedShape;globalDeciles;F0shape;dBshape;durshape;syllF0;F0Deciles;sylldB;dBDeciles;sylldur;durDeciles;deb;fin;file;ID
dec2022-004_034-042_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;oooO;[54.7, 54.3, 60, 79];oooO;oooO;oooO;[205.73892397253945, 209.58948476246127, 201.51415205897464, 212.5234293825092];[68, 73, 61, 79];[70.22666022759505, 70.24057718806046, 71.23545187798015, 71.58222471127438];[68, 69, 78, 82];[0.15561781522506912, 0.14789673729384667, 0.1817422912662181, 0.25574315621486576];[28, 21, 41, 76];15.73;16.471;dec2022-004_034-042_SPEAKER_00_0.TextGrid;RaF2tsc
dec2022-004_034-042_SPEAKER_00;opportunities;NOUN;5;ooOoo;ooOoo;ooooO;[41.3, 37.3, 29, 33, 45.3];oOooo;ooooO;Ooooo;[196.1653925648751, 215.86005798685227, 193.29691037722304, 211.86121756309166, 202.47405734461702];[43, 85, 30, 77, 65];[65.26643822350081, 57.892140792393704, 67.30858015499484, 56.670531776161766, 67.48207816743383];[13, 4, 28, 3, 31];[0.2470333085650438, 0.15075076082392158, 0.1590316277547501, 0.14457265988938417, 0.17961164296690058];[68, 23, 29, 19, 40];17.932;18.813;dec2022-004_034-042_SPEAKER_00_0.TextGrid;WRBwgx4
dec2022-004_034-042_SPEAKER_00;students;NOUN;2;Oo;Oo;oO;[45.3, 57.7];oO;oO;oO;[191.47605468469465, 192.7611230038225];[26, 28];[68.96812907762205, 69.67781590911036];[53, 60];[0.22031789060598683, 0.29968210939401274];[57, 85];20.215;20.735;dec2022-004_034-042_SPEAKER_00_0.TextGrid;qSdvhmD
dec2022-004_034-042_SPEAKER_00;creativity;NOUN;5;ooOoo;ooOoo;ooooO;[26, 33.3, 32, 35, 57.3];ooooO;ooooO;ooOoo;[209.6153288118483, 187.50366898846542, 187.992542363939, 215.63572143506389, 220.95452015679766];[74, 15, 16, 84, 89];[55.79427488750305, 67.36023796949222, 66.09997218358973, 59.30585827851823, 70.57617668601532];[1, 30, 17, 5, 75];[0.08523890203744244, 0.21267709751945674, 0.23041954517932695, 0.1357346955868124, 0.11692975967696029];[3, 55, 63, 16, 8];28.684;29.465;dec2022-004_034-042_SPEAKER_00_0.TextGrid;lBAdfSV
dec2022-004_034-042_SPEAKER_00;devices;NOUN;3;oOo;oOo;ooO;[45.3, 59, 68.3];ooO;Ooo;ooO;[195.4483458955349, 193.48912932971817, 199.54567008201178];[40, 31, 54];[72.63028993045552, 69.99318924066904, 69.40703404297453];[90, 64, 57];[0.1132033016892322, 0.2840207657632874, 0.3837759325474792];[6, 82, 94];33.689;34.47;dec2022-004_034-042_SPEAKER_00_0.TextGrid;OYGNFyV
dec2022-004_034-042_SPEAKER_00;learning;VERB;2;Oo;Oo;Oo;[52.3, 50.3];oO;Oo;oO;[194.4115470829415, 198.8192153415011];[33, 51];[72.91299322177994, 67.74385613315252];[92, 35];[0.1594693905612914, 0.24153060943870486];[32, 65];47.838;48.239;dec2022-004_034-042_SPEAKER_00_0.TextGrid;necYkij
dec2022-004_034-042_SPEAKER_00;already;ADV;3;oOo;oOo;Ooo;[79.3, 45, 35];Ooo;Ooo;Ooo;[212.73300968562785, 208.31072787892498, 210.8175393408461];[80, 72, 76];[71.36127453040874, 68.72018928936232, 67.19930392809755];[81, 46, 27];[0.2600515755376618, 0.13636284159969136, 0.08358558286264639];[77, 17, 2];5.634;6.114;dec2022-004_034-042_SPEAKER_00_1.TextGrid;v7pWNhy
dec2022-004_034-042_SPEAKER_00;devices;NOUN;3;oOo;oOo;ooO;[11.7, 27.3, 87.7];ooO;ooO;ooO;[185.99594843567507, 184.1735053773228, 227.46996921829265];[10, 9, 95];[65.81528399305923, 64.15050316265236, 72.17937621673849];[16, 9, 85];[0.11703342629798463, 0.233550122048646, 0.2904164516533694];[9, 64, 83];8.776;9.417;dec2022-004_034-042_SPEAKER_00_1.TextGrid;ZMHZtOQ
dec2022-004_034-042_SPEAKER_00;learning;NOUN;2;Oo;Oo;Oo;[73.3, 66.7];Oo;oO;Oo;[204.68476175443473, 202.82640832575768];[67, 66];[71.949380442269, 72.27308382891249];[84, 86];[0.24872386018140702, 0.19227613981859548];[69, 48];16.162;16.603;dec2022-004_034-042_SPEAKER_00_1.TextGrid;CdKMDB8
dec2022-004_034-042_SPEAKER_00;agree;VERB;2;oO;oO;oO;[43, 47.7];oO;Oo;Oo;[199.52652996132602, 220.53641582773665];[53, 88];[68.80695131830409, 68.40595756315027];[50, 42];[0.15317079539838763, 0.1268292046016124];[26, 13];1.65;1.93;dec2022-004_034-042_SPEAKER_00_2.TextGrid;5aqrhWw
dec2022-004_034-042_SPEAKER_00;limit;VERB;2;Oo;Oo;oO;[63, 87.7];oO;Oo;oO;[215.2581193898515, 222.21320617264115];[83, 91];[73.32255612002425, 72.35646044746804];[95, 88];[0.12610214421991106, 0.29389785578008976];[11, 84];4.411;4.831;dec2022-004_034-042_SPEAKER_00_2.TextGrid;r2FsW2X
dec2022-004_034-042_SPEAKER_00;maybe;ADV;2;Oo;Oo;Oo;[43, 27.7];oO;Oo;Oo;[196.67822266378073, 196.88019766350678];[45, 46];[68.21200127172331, 65.55993605839573];[40, 15];[0.1896060115157443, 0.15039398848425733];[44, 22];15.415;15.755;dec2022-004_034-042_SPEAKER_00_2.TextGrid;8ppUxSm
dec2022-004_034-042_SPEAKER_00;totally;ADV;3;Ooo;Ooo;Ooo;[74.7, 59.7, 73];Ooo;Ooo;ooO;[230.89436333540746, 222.76604046986816, 214.5241132398159];[97, 93, 82];[73.43580851774847, 71.25377853036461, 68.76827132047636];[96, 79, 48];[0.1594433853992423, 0.11638259477658064, 0.34517401982417706];[31, 7, 89];2.972;3.593;dec2022-004_034-042_SPEAKER_00_3.TextGrid;Up9AqRt
dec2022-004_034-042_SPEAKER_00;students;NOUN;2;Oo;Oo;oO;[45, 47.3];Oo;oO;oO;[195.215974326219, 188.99013146361034];[39, 20];[67.1874689464565, 68.85024491903945];[26, 51];[0.2490869127832127, 0.25191308721678674];[70, 71];14.444;14.945;dec2022-004_034-042_SPEAKER_00_3.TextGrid;jG3uoSV
dec2022-004_034-042_SPEAKER_00;dangers;NOUN;2;Oo;Oo;oO;[59, 61.7];oO;Oo;oO;[196.3970674740187, 199.77482896974996];[44, 56];[71.15814964079817, 68.16705377862449];[77, 39];[0.21419039605845214, 0.3468096039415478];[56, 90];15.846;16.407;dec2022-004_034-042_SPEAKER_00_3.TextGrid;42JfWQG
dec2022-004_034-042_SPEAKER_00;internet;NOUN;3;Ooo;Ooo;oOo;[72, 73.7, 72];Ooo;ooO;ooO;[207.57229653794852, 194.94479551278528, 189.5563957092395];[70, 35, 21];[69.31277718454794, 73.3089938438253, 74.04843208474269];[55, 94, 98];[0.3485047439070392, 0.3569372461496343, 0.5365580099433274];[91, 92, 97];17.669;18.911;dec2022-004_034-042_SPEAKER_00_3.TextGrid;w4ZvKie
dec2022-004_034-042_SPEAKER_00;concentration;NOUN;4;ooOo;ooOo;oooO;[43, 30, 33.7, 45];Oooo;Oooo;oooO;[188.43978730394272, 183.65091909474526, 183.89102238760353, 178.20445816677946];[19, 7, 8, 4];[69.33990569327754, 64.839586234199, 68.35229416627546, 67.61541982570093];[56, 11, 41, 33];[0.21072495115039303, 0.25226065714479873, 0.20140035674989676, 0.7586140349549133];[54, 72, 52, 98];25.921;27.344;dec2022-004_034-042_SPEAKER_00_3.TextGrid;u2N8d0z
dec2022-004_034-042_SPEAKER_00;solution;NOUN;3;oOo;oOo;ooO;[39.7, 52.7, 61];ooO;oOo;ooO;[198.6710881644533, 201.61597164055925, 234.67103039030422];[50, 63, 98];[68.52944914504528, 69.84513418258645, 66.24140649886206];[44, 61, 19];[0.152679436796618, 0.16335594035435275, 0.2439646228490293];[25, 34, 66];2.813;3.373;dec2022-004_034-042_SPEAKER_00_4.TextGrid;OB4ahmB
dec2022-004_034-042_SPEAKER_00;devices;NOUN;3;oOo;oOo;oOo;[28.3, 58.7, 57.3];ooO;oOo;ooO;[195.20759459083075, 191.40671878097487, 198.57435277468835];[38, 25, 48];[68.47622395569621, 70.30207659123818, 68.09815921080079];[43, 70, 38];[0.0975221309144354, 0.27420567734299617, 0.3092721917425685];[4, 81, 86];7.919;8.6;dec2022-004_034-042_SPEAKER_00_4.TextGrid;y2qEaCJ
dec2022-004_034-042_SPEAKER_00;students;NOUN;2;Oo;Oo;oO;[62.7, 77.3];Oo;oO;oO;[212.25982711500774, 207.0989872348137];[78, 69];[70.05154712792942, 71.61493563249942];[65, 83];[0.1903431656263237, 0.2706568343736766];[45, 80];11.904;12.365;dec2022-004_034-042_SPEAKER_00_4.TextGrid;2thIsgH
dec2022-004_034-042_SPEAKER_00;devices;NOUN;3;oOo;oOo;ooO;[17.3, 21, 45.7];ooO;Ooo;ooO;[190.58683828890372, 95.94332126264719, 201.132632657515];[22, 2, 60];[67.33552790307884, 65.35409799950347, 66.18320065834385];[29, 14, 18];[0.06194863930091188, 0.19171888618482313, 0.2263324745142654];[1, 47, 59];14.868;15.348;dec2022-004_034-042_SPEAKER_00_4.TextGrid;0Jcdx6l
dec2022-004_034-042_SPEAKER_00;homework;NOUN;2;Oo;Oo;oO;[40.3, 59];Oo;oO;oO;[199.27916566992994, 195.64975152524684];[52, 41];[69.29018867957319, 69.86080332734909];[54, 63];[0.12812081923049412, 0.25287918076950433];[15, 73];15.929;16.31;dec2022-004_034-042_SPEAKER_00_4.TextGrid;w1GJ6U7
dec2022-004_034-042_SPEAKER_00;maybe;ADV;2;Oo;Oo;Oo;[75.3, 65.7];oO;Oo;Oo;[208.05775802503743, 222.5599085698269];[71, 92];[74.02693159645649, 70.18117614505707];[97, 67];[0.2211257667024107, 0.17887423329759145];[58, 38];16.95;17.35;dec2022-004_034-042_SPEAKER_00_4.TextGrid;wtAl80K
dec2022-004_034-042_SPEAKER_00;computer;NOUN;3;oOo;oOo;oOo;[56.3, 65, 57.3];oOo;Ooo;ooO;[195.07190096615204, 202.312304546494, 194.49408814594818];[36, 64, 34];[71.30090179744771, 68.92403307813824, 68.66622476903963];[80, 52, 45];[0.204819456586538, 0.26541644301709155, 0.36976410039637386];[53, 79, 93];23.612;24.452;dec2022-004_034-042_SPEAKER_00_4.TextGrid;LB1S4gb
dec2022-004_034-042_SPEAKER_00;homework;NOUN;2;Oo;Oo;oO;[43.7, 59];Oo;oO;oO;[200.46892635978537, 199.80177254048394];[59, 57];[66.45822732269647, 67.51837956837579];[21, 32];[0.1963454315718529, 0.34465456842814746];[51, 88];27.552;28.093;dec2022-004_034-042_SPEAKER_00_4.TextGrid;aGIY3Ak
dec2022-004_034-042_SPEAKER_00;example;NOUN;3;oOo;oOo;ooO;[31, 21.3, 46];oOo;ooO;ooO;[191.14518191128758, 195.96298636432806, 188.2159590077207];[23, 42, 17];[64.57704800953172, 56.544404668081576, 67.07530470448607];[10, 2, 25];[0.2267335160256856, 0.14755349413244545, 0.44571298984186924];[60, 20, 96];29.873;30.693;dec2022-004_034-042_SPEAKER_00_4.TextGrid;EbOGbtg
dec2022-004_034-042_SPEAKER_00;solution;NOUN;3;oOo;oOo;ooO;[49, 54, 54.7];Ooo;oOo;ooO;[200.392902460321, 198.1098051073022, 199.5758030604259];[58, 47, 55];[69.62365515654169, 70.48923666240592, 67.63668963632787];[59, 73, 34];[0.15925845832344265, 0.18662937597656537, 0.2541121656999934];[30, 42, 75];35.814;36.414;dec2022-004_034-042_SPEAKER_00_4.TextGrid;zeNmnuY
dec2022-004_034-042_SPEAKER_00;technology;NOUN;4;oOoo;oOoo;Oooo;[28.3, 22.3, 18.3, 8.7];Oooo;ooOo;Oooo;[193.52868469190048, 188.27402857161266, 187.41568512345415, 180.9755334273272];[32, 18, 14, 6];[66.43127533168128, 66.51835039880683, 66.7929719558198, 60.46904660094441];[20, 22, 23, 6];[0.1614895554748088, 0.1536423236042168, 0.13745143926141168, 0.127416681659561];[33, 27, 18, 14];41.516;42.096;dec2022-004_034-042_SPEAKER_00_4.TextGrid;QkMMXO5
dec2022-004_034-042_SPEAKER_00;okay;INTJ;2;oO;oO;Oo;[55.7, 41];Oo;Oo;oO;[219.91339442755282, 193.1504404292988];[86, 29];[70.76657937924095, 69.55940486440855];[76, 58];[0.10519629571982914, 0.1748037042801709];[5, 36];0.79;1.07;dec2022-004_034-042_SPEAKER_00_6.TextGrid;lDi1HWY
dec2022-004_034-042_SPEAKER_00;glasses;NOUN;2;Oo;Oo;Oo;[24, 14.3];Oo;Oo;Oo;[99.36034017868802, 94.76574152561454];[3, 1];[62.78428272009413, 62.43074933081304];[8, 7];[0.22713670578086465, 0.17386329421913516];[61, 35];9.381;9.782;dec2022-004_034-042_SPEAKER_00_7.TextGrid;ajQ43WE
dec2022-004_034-042_SPEAKER_01;future;NOUN;2;Oo;Oo;Oo;[63.7, 41];Oo;Oo;Oo;[209.7857364802291, 206.93577095081037];[66, 64];[69.18769781624329, 65.7260926563208];[43, 16];[0.24288624839097173, 0.1771137516090282];[82, 43];2.69;3.11;dec2022-004_034-042_SPEAKER_01_0.TextGrid;9RtdYNo
dec2022-004_034-042_SPEAKER_01;many;ADJ;2;Oo;Oo;oO;[49.7, 58.7];oO;oO;oO;[203.1329704718429, 213.1641617427916];[58, 70];[71.65460516893367, 72.19908670119808];[67, 73];[0.1408124958807475, 0.1591875041192523];[24, 33];6.831;7.131;dec2022-004_034-042_SPEAKER_01_0.TextGrid;fyp6ZSb
dec2022-004_034-042_SPEAKER_01;many;ADJ;2;Oo;Oo;oO;[35.7, 47.3];Oo;oO;oO;[202.59950025657653, 199.13803098599823];[57, 48];[69.45136110193025, 70.86585727332113];[47, 62];[0.10084637469140478, 0.159153625308595];[3, 32];7.171;7.431;dec2022-004_034-042_SPEAKER_01_0.TextGrid;PFb9Rck
dec2022-004_034-042_SPEAKER_01;students;NOUN;2;Oo;Oo;oO;[34.3, 44.7];oO;oO;oO;[88.77866220496422, 184.56229050644683];[1, 12];[65.6854300867502, 67.22179982107062];[14, 25];[0.27489093608319415, 0.40510906391680557];[88, 97];9.912;10.592;dec2022-004_034-042_SPEAKER_01_0.TextGrid;I9sfXah
dec2022-004_034-042_SPEAKER_01;already;ADV;3;oOo;oOo;oOo;[49, 69.7, 38.7];Ooo;oOo;oOo;[201.94168141562554, 199.63923257367952, 190.39431618498068];[55, 50, 26];[72.37179207174495, 73.8596615391589, 69.32724665099543];[75, 86, 45];[0.13244849900105748, 0.22824560848524733, 0.1793058925136961];[17, 73, 45];11.792;12.332;dec2022-004_034-042_SPEAKER_01_0.TextGrid;IIKKImz
dec2022-004_034-042_SPEAKER_01;moderate;VERB;3;Ooo/Ooo;Ooo;ooO;[54.7, 58.3, 67.7];Ooo;Ooo;ooO;[214.71165835908266, 208.1491441513617, 200.8306098385864];[73, 65, 54];[74.06181692276039, 72.63097871456361, 70.7576663986332];[87, 81, 59];[0.10538757008259125, 0.15144649216222916, 0.3031659377551783];[4, 29, 90];20.835;21.395;dec2022-004_034-042_SPEAKER_01_0.TextGrid;10RDgsc
dec2022-004_034-042_SPEAKER_01;maybe;ADV;2;Oo;Oo;Oo;[61.3, 58.3];Oo;Oo;oO;[211.47760650268404, 210.8603396269877];[68, 67];[74.7929302485946, 71.68380313369217];[89, 68];[0.15020386019397947, 0.16979613980602082];[27, 40];24.816;25.136;dec2022-004_034-042_SPEAKER_01_0.TextGrid;DT0lANf
dec2022-004_034-042_SPEAKER_01;example;NOUN;3;oOo;oOo;Ooo;[64, 63, 37.7];oOo;oOo;Ooo;[190.4420203873477, 190.48317960110174, 180.5262916884982];[27, 28, 8];[71.87951704639018, 72.23382792013442, 64.48337243127801];[71, 74, 12];[0.32587071388650735, 0.27353820998296463, 0.3215910761305283];[94, 87, 93];2.63;3.551;dec2022-004_034-042_SPEAKER_01_2.TextGrid;m5KM5Vv
dec2022-004_034-042_SPEAKER_01;continue;VERB;3;oOo;oOo;oOo;[31.3, 46.3, 32.3];oOo;oOo;oOo;[186.53616078029833, 187.67512696385015, 178.3471949226436];[14, 18, 6];[68.35205810632445, 68.42879863027949, 65.35503809024935];[31, 32, 13];[0.19090472625156352, 0.2947234172393465, 0.2353718565090901];[49, 89, 78];9.554;10.275;dec2022-004_034-042_SPEAKER_01_2.TextGrid;zgYBrHM
dec2022-004_034-042_SPEAKER_01;exercise;NOUN;3;Ooo;Ooo;ooO;[28, 12.3, 29];ooO;oOo;Ooo;[167.217026744515, 172.57250149638307, 184.8586564126953];[2, 5, 13];[60.5670241467986, 63.50154839367082, 63.2978808555459];[1, 10, 9];[0.2423392466481662, 0.14058768101014074, 0.21807307234169393];[81, 22, 65];14.757;15.358;dec2022-004_034-042_SPEAKER_01_2.TextGrid;YTc7TMY
dec2022-004_034-042_SPEAKER_01;papers;NOUN;2;Oo;Oo;oO;[12, 35.3];oO;Oo;oO;[168.9767850558127, 169.6509409193571];[3, 4];[62.894314557018085, 62.81099242830532];[5, 4];[0.15085045660176988, 0.4701495433982288];[28, 98];16.538;17.159;dec2022-004_034-042_SPEAKER_01_2.TextGrid;TYZWYIG
dec2022-004_034-042_SPEAKER_01;psychology;NOUN;4;oOoo;oOoo;Oooo;[41, 23, 32, 40];Oooo;Oooo;ooOo;[199.59117859674078, 194.94522252385687, 183.8738505895004, 187.19520117511917];[49, 41, 11, 17];[68.81854331724855, 65.9933421949153, 62.94508685373877, 67.64590307987423];[39, 17, 6, 26];[0.16457889942168702, 0.12287331070506724, 0.23721394533599005, 0.23533384453725548];[35, 11, 79, 77];2.79;3.55;dec2022-004_034-042_SPEAKER_01_3.TextGrid;7gHNYq6
dec2022-004_034-042_SPEAKER_01;degrade;VERB;2;oO;oO;oO;[27.7, 52.3];oO;oO;oO;[186.67177363404713, 188.7031951778191];[16, 20];[67.87282711188752, 69.67537958770251];[28, 51];[0.16950484174770963, 0.25049515825229207];[39, 86];18.796;19.216;dec2022-004_034-042_SPEAKER_01_3.TextGrid;UtrNgYN
dec2022-004_034-042_SPEAKER_01;relationships;NOUN;4;oOoo;oOoo;oooO;[44.7, 47.7, 28.7, 62.3];oooO;Oooo;oOoo;[191.2206750698594, 198.24391571376108, 214.08209754965503, 227.7862432578472];[35, 45, 72, 83];[71.09491907117206, 67.76022067726342, 62.95953093323317, 70.48271301096256];[65, 27, 8, 56];[0.16127331593826, 0.22464196745150034, 0.11013337277259794, 0.18395134383764145];[34, 71, 6, 48];20.917;21.597;dec2022-004_034-042_SPEAKER_01_3.TextGrid;JmpO6Ii
dec2022-004_034-042_SPEAKER_01;students;NOUN;2;Oo;Oo;oO;[62, 79.7];oO;oO;Oo;[205.938879046941, 227.65473533683686];[63, 82];[68.98162526903236, 72.92566593542749];[40, 82];[0.24589502602605506, 0.2351049739739448];[83, 75];9.614;10.095;dec2022-004_034-042_SPEAKER_01_4.TextGrid;ISDhsom
dec2022-004_034-042_SPEAKER_01;maybe;ADV;2;Oo;Oo;Oo;[47, 42.7];oO;Oo;Oo;[191.406714346237, 205.13553907135167];[36, 60];[68.56886557711378, 67.20270849172621];[35, 24];[0.22134224900904975, 0.17865775099094883];[70, 44];15.438;15.838;dec2022-004_034-042_SPEAKER_01_4.TextGrid;YRfpcem
dec2022-004_034-042_SPEAKER_01;debate;NOUN;2;oO;oO;oO;[65.7, 96.7];oO;oO;oO;[233.62055777473475, 248.41163528482736];[88, 97];[75.72548505526817, 81.21615316366542];[93, 98];[0.12811275779803566, 0.35188724220196477];[16, 95];16.418;16.898;dec2022-004_034-042_SPEAKER_01_4.TextGrid;I5qQqsi
dec2022-004_034-042_SPEAKER_01;really;ADV;2;Oo;Oo;Oo;[40, 24.3];Oo;oO;Oo;[192.5047881886833, 189.22411623256093];[39, 22];[67.97549689858458, 68.80502952868811];[29, 37];[0.19548795058193136, 0.12451204941806893];[52, 14];6.734;7.054;dec2022-004_034-042_SPEAKER_01_5.TextGrid;ier3KIV
dec2022-004_034-042_SPEAKER_01;because;SCONJ;2;oO/oo;oo;oO;[30.3, 53];Oo;oO;oO;[191.71173355373338, 190.55909726349935];[37, 33];[68.4766944642447, 70.95165891602831];[33, 64];[0.13572209921236977, 0.20527790078762997];[21, 62];2.451;2.792;dec2022-004_034-042_SPEAKER_01_6.TextGrid;CkEDhN4
dec2022-004_034-042_SPEAKER_01;social;ADJ;2;Oo;Oo;oO;[34.7, 69.7];oO;oO;oO;[190.54189959640394, 248.3623341870895];[32, 96];[66.12920363211029, 70.00799246976997];[18, 54];[0.1970838317175927, 0.20291616828240766];[54, 59];4.173;4.573;dec2022-004_034-042_SPEAKER_01_6.TextGrid;EF7c54P
dec2022-004_034-042_SPEAKER_01;matter;NOUN;2;Oo;Oo;oO;[19.7, 41];oO;oO;oO;[189.74231345640686, 190.51850403103666];[25, 29];[66.77063484142954, 69.79406448029034];[21, 52];[0.12411684776967569, 0.17588315223032502];[13, 42];10.719;11.019;dec2022-004_034-042_SPEAKER_01_6.TextGrid;IhcQTDn
dec2022-004_034-042_SPEAKER_01;computer;NOUN;3;oOo;oOo;ooO;[77, 74.3, 89.3];ooO;ooO;ooO;[218.7522219420225, 237.6362631387397, 240.1959041955446];[77, 90, 91];[75.12849552229906, 71.78222579455544, 80.60878968640054];[90, 70, 97];[0.2146380260725529, 0.2075655547844928, 0.23779641914295446];[64, 63, 80];14.623;15.283;dec2022-004_034-042_SPEAKER_01_6.TextGrid;BmzRvXI
dec2022-004_034-042_SPEAKER_01;important;ADJ;3;oOo;oOo;Ooo;[91.7, 36.3, 86.3];oOo;Ooo;ooO;[245.05751955733612, 246.22361250236276, 237.117407788936];[94, 95, 89];[76.42484667550976, 60.967968303663476, 72.50577016733456];[96, 2, 79];[0.24926425422740905, 0.12302355953196908, 0.3087121862406228];[85, 12, 91];18.346;19.027;dec2022-004_034-042_SPEAKER_01_6.TextGrid;zCzKyHd
dec2022-004_034-042_SPEAKER_01;hours;NOUN;2;Oo;Oo;oO;[69, 70.7];oO;Oo;oO;[224.69022404026703, 229.03586701357497];[80, 85];[72.56724925456399, 72.19136528195516];[80, 72];[0.1835179004707319, 0.19748209952926787];[47, 55];2.85;3.231;dec2022-004_034-042_SPEAKER_01_7.TextGrid;BHJhcez
dec2022-004_034-042_SPEAKER_01;solution;NOUN;3;oOo;oOo;ooO;[43.7, 28.7, 45.3];ooO;ooO;Ooo;[193.68798882184507, 215.4605918266615, 222.90403389338442];[40, 74, 79];[66.65924842001988, 61.59650127892525, 69.54262929334143];[19, 3, 49];[0.22667100367837456, 0.12037773199762825, 0.11395126432399749];[72, 9, 8];6.872;7.333;dec2022-004_034-042_SPEAKER_01_7.TextGrid;E0yPb1Z
dec2022-004_034-042_SPEAKER_01;because;SCONJ;2;oO/oo;oo;OO;[23.3, 23.3];Oo;Oo;oO;[195.95242173417412, 182.3380125611771];[43, 9];[66.83009046114566, 64.21798711993611];[22, 11];[0.1087143627406233, 0.19128563725937653];[5, 50];7.393;7.693;dec2022-004_034-042_SPEAKER_01_7.TextGrid;aUiU5QF
dec2022-004_034-042_SPEAKER_01;hour;NOUN;2;Oo;Oo;Oo;[72.7, 70.7];oO;Oo;Oo;[233.5391471866382, 252.13071817244926];[87, 98];[76.27662998661143, 76.22301914339465];[95, 94];[0.16589858119102274, 0.13510141880897564];[36, 20];11.194;11.495;dec2022-004_034-042_SPEAKER_01_7.TextGrid;a2cl4Ur
dec2022-004_034-042_SPEAKER_01;hours;NOUN;2;Oo;Oo;oO;[55.7, 75.7];oO;oO;oO;[199.94263934823422, 225.31131151817848];[51, 81];[70.77456819421725, 74.498760627117];[60, 88];[0.19761587903640887, 0.20238412096359149];[56, 58];14.916;15.316;dec2022-004_034-042_SPEAKER_01_7.TextGrid;lj7EJ0f
dec2022-004_034-042_SPEAKER_01;lesson;NOUN;2;Oo;Oo;Oo;[75.3, 74];Oo;Oo;oO;[230.37402982407127, 219.78242705885881];[86, 78];[73.35028007165198, 72.43143184078643];[83, 77];[0.2003540315477199, 0.21964596845228002];[57, 67];6.815;7.235;dec2022-004_034-042_SPEAKER_01_8.TextGrid;0cgts9T
dec2022-004_034-042_SPEAKER_01;grammar;NOUN;2;Oo;Oo;oO;[51.7, 59.7];oO;Oo;oO;[188.27426624280503, 213.69836111915595];[19, 71];[73.81043154099677, 69.53724889773682];[85, 48];[0.1952417101178039, 0.2047582898821947];[51, 60];9.858;10.258;dec2022-004_034-042_SPEAKER_01_8.TextGrid;laKWUgd
dec2022-004_034-042_SPEAKER_01;about;ADP;2;oO;oO;Oo;[56.7, 35.7];oO;Oo;Oo;[189.24736438464308, 195.77628994660768];[24, 42];[72.47439685315388, 70.89702666026591];[78, 63];[0.22132567976797723, 0.09867432023202127];[68, 2];15.903;16.223;dec2022-004_034-042_SPEAKER_01_8.TextGrid;aIv1lyn
dec2022-004_034-042_SPEAKER_01;reduction;NOUN;3;oOo;oOo;ooO;[55.7, 50, 61];Ooo;Ooo;ooO;[215.5213829194803, 205.5488199819024, 203.97201794032728];[75, 62, 59];[75.65436430010018, 70.61198173305519, 69.60258079257981];[91, 57, 50];[0.07237037347386988, 0.15480450828935233, 0.23382511823677632];[1, 31, 74];16.303;16.764;dec2022-004_034-042_SPEAKER_01_8.TextGrid;Fh9MPCc
dec2022-004_034-042_SPEAKER_01;prefer;VERB;2;oO;oO;Oo;[37, 31];Oo;oO;oO;[202.3577811141629, 182.83290702644518];[56, 10];[68.62683758681393, 70.68078901075944];[36, 58];[0.13341843359214423, 0.14658156640785336];[19, 25];17.004;17.284;dec2022-004_034-042_SPEAKER_01_8.TextGrid;0AABmPq
dec2022-004_034-042_SPEAKER_01;paper;NOUN;2;Oo;Oo;oO;[32, 61.7];oO;oO;Oo;[188.78048132706013, 240.70704444267142];[21, 93];[68.55364508492579, 71.10169974566146];[34, 66];[0.172275681233657, 0.14872431876634096];[41, 26];17.344;17.665;dec2022-004_034-042_SPEAKER_01_8.TextGrid;4oXtezE
dec2022-004_034-042_SPEAKER_01;simple;ADJ;2;Oo;Oo;oO;[24, 41.7];oO;oO;oO;[190.94211523078698, 198.20467929305897];[34, 44];[66.76175441050665, 69.25392027229083];[20, 44];[0.13288159567458635, 0.16711840432541436];[18, 37];20.307;20.607;dec2022-004_034-042_SPEAKER_01_8.TextGrid;GOBr0cz
dec2022-004_034-042_SPEAKER_01;computer;NOUN;3;oOo;oOo;ooO;[32.7, 53.3, 60.7];oOo;ooO;ooO;[198.51034356010126, 199.99316192801993, 190.53833718685317];[47, 52, 31];[69.13184624555919, 69.13511415376084, 70.15178894451769];[41, 42, 55];[0.12257365221611849, 0.2192610686635561, 0.3791652791203255];[10, 66, 96];21.768;22.489;dec2022-004_034-042_SPEAKER_01_8.TextGrid;8VyeP04
dec2022-004_037-018_SPEAKER_00;incorporating;VERB;5;oOooo;oOooo;oOooo;[59.7, 69.3, 45.3, 54.7, 64.3];ooOoo;Ooooo;ooOoo;[222.95638346609707, 224.60812806207264, 504.33189806808434, 207.28995806051893, 207.45451997456772];[84, 86, 98, 75, 77];[75.6894981613769, 75.57758587290752, 61.323452823010605, 72.6803951303128, 74.68366509216536];[92, 90, 5, 69, 86];[0.09670624195610156, 0.15622586981382636, 0.1567489156035764, 0.138148991835636, 0.15216998079085986];[3, 32, 33, 20, 30];4.531;5.231;dec2022-004_037-018_SPEAKER_00_0.TextGrid;zR70Pel
