spk;lab;pos;lenSyllxpos;expectedShapes;expectedShape;observedShape;globalDeciles;F0shape;dBshape;durshape;syllF0;F0Deciles;sylldB;dBDeciles;sylldur;durDeciles;F0min;F0max;F0sd;syllmfa_equals_syllnuclei;deb;fin;file;ID
jan2023-201_141-155_SPEAKER_00;idea;NOUN;3;oOo;oOo;ooO;[45.7, 9.3, 46.3];ooO;Ooo;ooO;[154.43121040999304, 135.76016095795848, 159.75521820635956];[8, 7, 9];[51.928564541341665, 46.97399225026791, 50.24601380816243];[52, 9, 35];[0.14000000000000012, 0.029999999999999805, 0.31000000000000005];[77, 12, 95];106.38124858935471;193.67828260428064;33.82635375823595;False;2.52;3.59;jan2023-201_141-155_SPEAKER_00_5.TextGrid;CM2kAFi
jan2023-201_141-155_SPEAKER_00;noticing;VERB;3;Ooo;Ooo;Ooo;[34.3, 33, 15];Ooo;Ooo;oOo;[196.93621864088405, 167.816344992742, 118.03064860527593];[48, 11, 5];[50.23243176017531, 49.15721410758999, 49.61972053277471];[35, 24, 30];[0.03000000000000025, 0.08000000000000007, 0.02999999999999936];[20, 64, 10];111.70347117644233;124.35782603410952;6.327177428833593;False;5.23;6.55;jan2023-201_141-155_SPEAKER_00_5.TextGrid;kk0eWPO
jan2023-201_141-155_SPEAKER_00;argument;NOUN;3;Ooo;Ooo;ooO;[9.3, 39.7, 59.7];oOo;ooO;ooO;[133.50516225080727, 205.708411109694, 177.84270283909643];[7, 64, 14];[47.23606355626747, 51.25472742056757, 52.95494433989598];[11, 45, 67];[0.02999999999999936, 0.02999999999999936, 0.5300000000000011];[10, 10, 98];89.40741690427373;205.9872639450987;28.440636036470746;False;9.75;10.62;jan2023-201_141-155_SPEAKER_00_5.TextGrid;g8qBneu
jan2023-201_141-155_SPEAKER_00;about;ADP;2;oO;oO;oO;[15.3, 35];Oo;oO;oO;[186.82704927376633, 177.5872992026827];[24, 13];[47.47514166080244, 49.82568879963834];[12, 32];[0.02999999999999936, 0.07000000000000028];[10, 60];176.86996281828814;178.3246584655092;0.4782634075787038;True;11.08;11.34;jan2023-201_141-155_SPEAKER_00_5.TextGrid;RQMgOIf
jan2023-201_141-155_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[37, 73];oO;oO;oO;[187.49418977331973, 189.23642143555603];[26, 28];[50.22470117216484, 56.61247367619592];[35, 92];[0.05000000000000071, 0.5600000000000005];[50, 99];175.92807514123416;219.34501493824527;13.649685089182322;True;12.0;12.7;jan2023-201_141-155_SPEAKER_00_5.TextGrid;PuRc75x
jan2023-201_141-155_SPEAKER_00;other;ADJ;2;Oo;Oo;Oo;[60.3, 54.7];Oo;oO;Oo;[204.23729556360823, 195.61679544669684];[61, 45];[53.44701503253921, 54.429104040689566];[70, 80];[0.05000000000000071, 0.03999999999999915];[50, 39];195.02667608016299;195.94029368941204;0.40397263164605723;False;15.58;15.7;jan2023-201_141-155_SPEAKER_00_5.TextGrid;deo4AtC
jan2023-201_141-155_SPEAKER_00;methods;NOUN;2;Oo;Oo;oO;[67.3, 84.3];oO;oO;oO;[188.74554915723152, 212.315050314595];[28, 75];[54.5070461219437, 54.80632822495462];[81, 83];[0.2599999999999998, 0.3000000000000007];[93, 95];195.06896184491836;242.69042119472135;12.440922749688314;False;15.7;16.69;jan2023-201_141-155_SPEAKER_00_5.TextGrid;bq7y2vV
jan2023-201_141-155_SPEAKER_00;also;ADV;2;Oo;Oo;oO;[39, 54];Oo;Oo;oO;[238.0975727254704, 233.54913218530345];[90, 88];[48.87020694273319, 47.648322129509054];[23, 14];[0.029999999999997584, 0.07000000000000028];[4, 60];230.9001021007666;237.05927019337292;1.8977855874420038;False;18.19;18.35;jan2023-201_141-155_SPEAKER_00_5.TextGrid;OOSN6So
jan2023-201_141-155_SPEAKER_00;motivating;VERB;4;Oooo;Oooo;Oooo;[40.7, 12, 16.3, 33.3];oOoo;oooO;Oooo;[184.47198575770778, 186.20855701583076, 184.64827644141394, 179.360586613372];[20, 22, 21, 15];[50.94787345357812, 47.06250738009347, 49.13617182483707, 51.842309051473805];[42, 10, 24, 51];[0.07000000000000028, 0.029999999999997584, 0.029999999999997584, 0.030000000000001137];[60, 4, 4, 34];176.94809861750818;180.7982304009146;1.738405705038734;False;22.24;22.66;jan2023-201_141-155_SPEAKER_00_5.TextGrid;o0562Uy
jan2023-201_141-155_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[20.3, 42.7];Oo;oO;oO;[183.23577042492684, 178.46447483179583];[19, 14];[46.87085983939837, 50.62386360445899];[8, 38];[0.030000000000001137, 0.13000000000000256];[34, 76];177.2854987179179;181.75014001414416;1.422832750365183;False;22.66;23.04;jan2023-201_141-155_SPEAKER_00_5.TextGrid;cJOQUJK
jan2023-201_141-155_SPEAKER_00;concerns;NOUN;2;oO;oO;oO;[12.3, 30];oO;oO;OO;[96.68238347702965, 194.92311021313566];[2, 44];[44.530149139408636, 47.53258014431689];[1, 12];[0.030000000000001137, 0.030000000000001137];[34, 34];194.74086566115173;195.36626477938688;0.29760482915113273;True;25.25;25.99;jan2023-201_141-155_SPEAKER_00_5.TextGrid;LtCpb8c
jan2023-201_141-155_SPEAKER_00;painful;ADJ;2;Oo;Oo;Oo;[49, 46.7];oO;Oo;Oo;[191.56855547937963, 240.61634154929754];[37, 90];[48.755003825408814, 48.15458821398933];[22, 16];[0.2099999999999973, 0.030000000000001137];[88, 34];238.5925261348057;244.08555346600707;2.3975246683288183;False;28.95;30.09;jan2023-201_141-155_SPEAKER_00_5.TextGrid;Cz0iwij
jan2023-201_141-155_SPEAKER_00;animal;NOUN;3;Ooo;Ooo;ooO;[59.3, 39.7, 73.7];ooO;ooO;Ooo;[201.03027831549127, 193.4612094047775, 217.52418682310022];[56, 41, 79];[50.75019269148652, 51.184540117710824, 54.04090433967678];[40, 44, 77];[0.1699999999999946, 0.030000000000001137, 0.0899999999999963];[82, 34, 65];199.3540048120399;244.49128340133848;16.254816414712508;False;33.02;33.58;jan2023-201_141-155_SPEAKER_00_5.TextGrid;ssY0csh
jan2023-201_141-155_SPEAKER_00;animal;NOUN;3;Ooo;Ooo;Ooo;[30.7, 27.7, 24.7];oOO;Ooo;OOO;[188.12388323736482, 189.29473662854215, 189.25004862696835];[27, 29, 29];[49.78341423669179, 48.53512690167511, 47.20737976345214];[31, 20, 11];[0.030000000000001137, 0.030000000000001137, 0.030000000000001137];[34, 34, 34];188.52927473944632;189.75555311349933;0.5238732198300119;False;36.49;36.85;jan2023-201_141-155_SPEAKER_00_5.TextGrid;gFMgCtp
jan2023-201_141-155_SPEAKER_00;maybe;ADV;2;Oo;Oo;oO;[15.7, 63];oO;oO;oO;[99.43115566420674, 201.31442001690561];[3, 57];[46.33586857176324, 51.354521375000566];[5, 45];[0.03999999999999915, 0.20000000000000284];[39, 87];193.12077619840537;207.89653671650836;4.201283744587663;True;37.84;38.2;jan2023-201_141-155_SPEAKER_00_5.TextGrid;WvpOx8x
jan2023-201_141-155_SPEAKER_00;compromise;NOUN;3;Ooo;Ooo;ooO;[32.3, 21, 36];Ooo;ooO;ooO;[204.13786215824467, 162.30166015512012, 182.97359558082098];[60, 10, 18];[45.660098334391726, 47.88865678701059, 48.34752872628069];[3, 14, 18];[0.030000000000001137, 0.03999999999999915, 0.10999999999999943];[34, 39, 72];180.10268274481732;186.86972204925476;2.381098680318949;False;38.47;38.98;jan2023-201_141-155_SPEAKER_00_5.TextGrid;4Rq8PYb
jan2023-201_141-155_SPEAKER_00;between;ADP;2;oO;oO;Oo;[85.3, 52];Oo;Oo;Oo;[235.30802391491318, 211.52480469164485];[88, 74];[57.51100581726132, 54.64082440594954];[96, 82];[0.10999999999999943, 0.02999999999999403];[72, 0];209.9038964853121;213.57514999845174;1.8729222506240775;False;39.72;40.013741;jan2023-201_141-155_SPEAKER_00_5.TextGrid;StFiD51
jan2023-201_141-155_SPEAKER_00;together;ADV;3;oOo;oOo;ooO;[30, 36.3, 43];Ooo;ooO;ooO;[204.3405635320918, 137.1385303935538, 96.90425257774663];[61, 7, 2];[46.94680399797157, 49.42635436895161, 49.971331623566954];[9, 27, 33];[0.03000000000000025, 0.13000000000000034, 0.27];[20, 75, 94];95.08673664038972;99.41757891363066;1.2956259469079088;True;2.56;3.22;jan2023-201_141-155_SPEAKER_00_6.TextGrid;0iX5aew
jan2023-201_141-155_SPEAKER_00;really;ADV;2;Oo;Oo;oO;[11, 30.3];OO;Oo;oO;[94.45951813070023, 96.18485181392008];[1, 1];[47.52581447299714, 46.903766954246656];[12, 9];[0.03000000000000025, 0.16000000000000014];[20, 81];94.44740346009155;98.53994324193661;1.2553410966697702;False;5.18;5.44;jan2023-201_141-155_SPEAKER_00_6.TextGrid;s2akIvp
jan2023-201_141-155_SPEAKER_00;clarify;VERB;3;Ooo;Ooo;ooO;[30.7, 30, 42.7];oOo;ooO;ooO;[184.05859397002246, 189.9556720365004, 147.44437534895258];[20, 32, 8];[48.70368178004752, 48.327091863489876, 49.49863588168788];[21, 18, 28];[0.05999999999999961, 0.040000000000000036, 0.2400000000000002];[51, 40, 92];91.48748975329002;202.15726881769066;46.54640844364601;False;5.67;6.29;jan2023-201_141-155_SPEAKER_00_6.TextGrid;DahUZHO
jan2023-201_141-155_SPEAKER_00;everything;PRON;3;Ooo;Ooo;oOo;[5, 31, 13.3];oOo;oOo;oOO;[95.27870003661795, 197.9351798419506, 91.41660538275205];[1, 48, 0];[46.06123449355568, 47.14574151560299, 46.68435888221747];[4, 11, 6];[0.02999999999999936, 0.030000000000001137, 0.030000000000001137];[10, 34, 34];90.7870716814782;91.94247474999392;0.5413228219402592;True;15.83;16.7;jan2023-201_141-155_SPEAKER_00_6.TextGrid;3QSdkml
jan2023-201_141-155_SPEAKER_00;better;ADV;2;Oo;Oo;oO;[41.3, 58.3];oO;Oo;OO;[110.96792495384831, 215.87393679691965];[5, 79];[52.806843038499764, 50.738535880081024];[63, 40];[0.07000000000000006, 0.07000000000000006];[56, 56];212.7855175390749;220.35483002294606;2.9077157135315463;True;0.99;1.28;jan2023-201_141-155_SPEAKER_00_7.TextGrid;eCb71D1
jan2023-201_141-155_SPEAKER_00;difficult;ADJ;3;Ooo;Ooo;Ooo;[80.7, 63.3, 34.3];Ooo;Ooo;Ooo;[227.00587227318903, 221.94220383364083, 223.18437273641112];[86, 82, 84];[53.83512620522248, 52.34116526289486, 46.73724445683141];[75, 56, 7];[0.16000000000000014, 0.06000000000000005, 0.029999999999999805];[81, 52, 12];222.0051600798692;224.33352348383033;1.1644727665391954;False;1.89;2.29;jan2023-201_141-155_SPEAKER_00_7.TextGrid;gu7hVYT
jan2023-201_141-155_SPEAKER_00;only;ADV;2;Oo;Oo;Oo;[73.7, 47.3];Oo;Oo;Oo;[213.26684668956554, 211.852689866984];[77, 74];[53.229199063280646, 51.6781204344929];[69, 48];[0.1299999999999999, 0.03000000000000025];[75, 20];211.6422827270518;212.0774530409162;0.19025006149730325;True;3.35;3.68;jan2023-201_141-155_SPEAKER_00_7.TextGrid;1o7MwVG
jan2023-201_141-155_SPEAKER_00;everybody;PRON;4;Oooo;Oooo;Oooo;[63, 44.7, 30.3, 50];ooOo;Oooo;Oooo;[164.24178673222102, 198.36280568632742, 198.70463976411247, 191.1403105008353];[11, 50, 51, 35];[54.549851413699145, 52.86954607376072, 49.56391741454404, 53.37765674884361];[81, 64, 30, 70];[0.34999999999999964, 0.03000000000000025, 0.02999999999999936, 0.04999999999999982];[97, 20, 10, 45];189.9969610122578;192.31785030512225;0.9762533297230164;True;5.03;5.64;jan2023-201_141-155_SPEAKER_00_7.TextGrid;NahxX8d
jan2023-201_141-155_SPEAKER_00;any;DET;2;Oo;Oo;oO;[55.7, 56.7];Oo;oO;Oo;[211.84105676969463, 208.56310046928678];[74, 70];[51.016145025940865, 52.9480483565657];[43, 66];[0.05000000000000071, 0.030000000000001137];[50, 34];207.40991998287362;209.3546769358117;0.8213397484895919;False;8.34;8.46;jan2023-201_141-155_SPEAKER_00_7.TextGrid;y5SimmD
jan2023-201_141-155_SPEAKER_00;testing;NOUN;2;Oo;Oo;oO;[64.3, 86.3];oO;oO;oO;[223.5712546890651, 227.06727686982632];[85, 87];[52.47825337442887, 54.95211177966584];[58, 85];[0.05000000000000071, 0.20000000000000107];[50, 87];219.9532228369164;241.70889709350863;6.490686888125273;True;8.65;9.3;jan2023-201_141-155_SPEAKER_00_7.TextGrid;HQszfD6
jan2023-201_141-155_SPEAKER_00;because;SCONJ;2;oO/oo;oo;Oo;[78.3, 75.3];Oo;Oo;oO;[214.31177465894714, 204.90798378043863];[78, 62];[55.54512854915213, 53.77177590232899];[87, 75];[0.09999999999999964, 0.21000000000000085];[70, 89];202.3036981559426;215.0014255689933;2.9659504072250202;True;9.3;9.74;jan2023-201_141-155_SPEAKER_00_7.TextGrid;ep6kuwq
jan2023-201_141-155_SPEAKER_00;money;NOUN;2;Oo;Oo;oO;[82.7, 89];Oo;Oo;oO;[226.24948272894716, 222.99591629547027];[86, 84];[56.83955461620091, 55.5105669923188];[92, 87];[0.09999999999999964, 0.33999999999999986];[70, 96];221.80493301076214;224.2263063383865;0.5400665529177675;True;12.71;13.27;jan2023-201_141-155_SPEAKER_00_7.TextGrid;eRuekp5
jan2023-201_141-155_SPEAKER_00;relevant;ADJ;3;Ooo;Ooo;ooO;[40, 46, 63];OOo;oOo;ooO;[207.57651696613772, 207.08920626626846, 201.20974810009074];[66, 66, 56];[51.071318331892385, 52.759365466150705, 51.80066796214417];[44, 62, 50];[0.02999999999999936, 0.02999999999999936, 0.16999999999999993];[10, 10, 83];198.7164859930556;207.8166643632981;3.1469492052624473;False;13.89;14.48;jan2023-201_141-155_SPEAKER_00_7.TextGrid;bGr5uCU
jan2023-201_141-155_SPEAKER_00;conclude;VERB;2;oO;oO;Oo;[42.7, 31];Oo;Oo;OO;[208.27677253149415, 194.4373659399101];[69, 42];[49.366072911969404, 48.27735726687334];[25, 17];[0.030000000000001137, 0.030000000000001137];[34, 34];191.73586308702917;198.68509953330522;2.981594822658349;True;15.55;16.07;jan2023-201_141-155_SPEAKER_00_7.TextGrid;0p35l0C
jan2023-201_141-155_SPEAKER_00;anything;PRON;3;Ooo;Ooo;ooO;[45.3, 43.3, 56];ooO;ooO;Ooo;[193.39012161877932, 192.68874788727777, 205.48189530918717];[40, 39, 63];[49.54620068467279, 49.71428262417814, 52.954375162844066];[29, 31, 66];[0.08999999999999986, 0.07000000000000028, 0.03999999999999915];[67, 60, 39];199.2031020348;213.07605940522163;6.037609264542228;False;16.12;16.74;jan2023-201_141-155_SPEAKER_00_7.TextGrid;Tpg6UiQ
jan2023-201_141-155_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[44, 61.3];Oo;oO;oO;[189.80079458940392, 186.49233228421411];[31, 23];[50.79224748499243, 53.19326161082732];[41, 68];[0.07000000000000028, 0.2699999999999996];[60, 93];182.9753329571543;199.68958329998756;4.688635021337967;True;16.74;17.25;jan2023-201_141-155_SPEAKER_00_7.TextGrid;gAs2cnG
jan2023-201_141-155_SPEAKER_00;results;NOUN;2;oO;oO;oO;[68.7, 77.7];oO;oO;oO;[207.7135644826147, 210.7060034460759];[67, 72];[55.830164088198714, 57.42398387891686];[88, 94];[0.05999999999999872, 0.08999999999999986];[51, 67];206.92074415228495;211.9733686452444;1.8080616991263345;True;18.98;19.43;jan2023-201_141-155_SPEAKER_00_7.TextGrid;4l31pQd
jan2023-201_141-155_SPEAKER_00;any;DET;2;Oo;Oo;oO;[51.3, 65.7];oO;oO;Oo;[198.05898121694474, 211.9205018142027];[49, 75];[50.40965545317551, 54.84983552310673];[37, 83];[0.09999999999999787, 0.03999999999999915];[68, 39];209.9722836065068;213.99496979918894;1.6697107673528506;False;20.6;20.83;jan2023-201_141-155_SPEAKER_00_7.TextGrid;XdVgYmn
jan2023-201_141-155_SPEAKER_00;results;NOUN;2;oO;oO;Oo;[71.7, 65.7];oO;Oo;Oo;[248.484054784917, 296.93256593291824];[93, 99];[53.495840791222506, 52.81508735257932];[72, 64];[0.05000000000000071, 0.030000000000001137];[50, 34];296.0151462599149;298.01732943754536;0.8489206533881455;True;20.83;21.29;jan2023-201_141-155_SPEAKER_00_7.TextGrid;MbhtF8d
jan2023-201_141-155_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[34.7, 62];Oo;oO;oO;[201.90720541926996, 195.9209450630343];[58, 46];[46.78687540365897, 52.19579854418011];[7, 54];[0.03999999999999915, 0.19000000000000128];[39, 86];188.33328254857165;205.21189591001087;5.255803957327614;False;24.22;24.6;jan2023-201_141-155_SPEAKER_00_7.TextGrid;gap6WMw
jan2023-201_141-155_SPEAKER_00;results;NOUN;2;oO;oO;oO;[27.7, 46];Oo;oO;oO;[198.4458991947761, 198.05201325502617];[50, 49];[49.554111450294094, 50.592768230808716];[29, 38];[0.029999999999997584, 0.05999999999999872];[4, 51];196.98437916257095;200.0525770209368;1.080995452186727;False;26.67;26.9;jan2023-201_141-155_SPEAKER_00_7.TextGrid;xViTlrz
jan2023-201_141-155_SPEAKER_00;animal;NOUN;3;Ooo;Ooo;oOo;[57.7, 58.3, 48.3];oOo;Ooo;Ooo;[169.8445108400288, 201.7956694099854, 192.5264199213883];[12, 57, 38];[53.54338888234056, 50.71681711571928, 53.18461787017716];[73, 39, 68];[0.2099999999999973, 0.15000000000000213, 0.03999999999999915];[88, 79, 39];192.23235181480993;193.1357532864863;0.4141066092898612;False;28.03;28.85;jan2023-201_141-155_SPEAKER_00_7.TextGrid;16ym1iI
jan2023-201_141-155_SPEAKER_00;testing;NOUN;2;Oo;Oo;Oo;[49.7, 41];oO;oO;Oo;[205.25698850956962, 220.71417105112525];[62, 82];[50.325850683934846, 50.376418367683854];[36, 37];[0.05999999999999872, 0.029999999999997584];[51, 4];216.68720671083298;223.49160096452707;3.570146706077301;False;28.85;29.65;jan2023-201_141-155_SPEAKER_00_7.TextGrid;4VhwZiC
jan2023-201_141-155_SPEAKER_00;moment;NOUN;2;Oo;Oo;oO;[22.3, 61.3];oO;oO;oO;[186.44631813128763, 189.63271269577663];[22, 30];[50.79558028212642, 52.921571393790074];[41, 65];[0.029999999999997584, 0.21999999999999886];[4, 89];188.30989835701547;190.9859504005666;0.8630121453323006;False;30.26;30.87;jan2023-201_141-155_SPEAKER_00_7.TextGrid;lToN3Fb
jan2023-201_141-155_SPEAKER_00;working;VERB;2;Oo;Oo;oO;[63.3, 64.7];oO;Oo;Oo;[183.51701533141278, 214.2222032714209];[20, 77];[54.984823354712965, 52.75992715585306];[85, 62];[0.17999999999999972, 0.060000000000002274];[85, 55];210.9305895658275;221.52324521709883;3.6312853983598097;True;34.3;34.95;jan2023-201_141-155_SPEAKER_00_7.TextGrid;LYkbF0J
jan2023-201_141-155_SPEAKER_00;because;SCONJ;2;oO/oo;oo;oO;[63.7, 75.3];Oo;oO;oO;[198.353398054234, 194.38934573166213];[50, 42];[53.52139435113562, 55.7774521297318];[73, 88];[0.09000000000000341, 0.3100000000000023];[68, 96];188.31518272532062;209.7856510508111;6.1051236446437604;True;35.79;36.31;jan2023-201_141-155_SPEAKER_00_7.TextGrid;ydk6zpJ
jan2023-201_141-155_SPEAKER_00;study;VERB;2;Oo;Oo;Oo;[50, 25.7];oO;Oo;Oo;[179.12456559543295, 187.72899332657093];[14, 26];[51.44305343806197, 46.80501695887063];[46, 8];[0.22999999999999687, 0.04999999999999716];[90, 43];178.86135589121628;195.35899399411957;6.2585065638863835;False;38.33;38.94;jan2023-201_141-155_SPEAKER_00_7.TextGrid;0iSfO0K
jan2023-201_141-155_SPEAKER_00;living;NOUN;2;Oo;Oo;Oo;[63, 34.7];Oo;Oo;Oo;[193.1878977696459, 181.9556488455719];[40, 16];[52.54023524840099, 51.75267602243373];[59, 49];[0.22999999999999687, 0.03999999999999915];[90, 39];181.08068181257923;182.4759998035502;0.6224369929655487;True;40.56;41.66;jan2023-201_141-155_SPEAKER_00_7.TextGrid;VkvWhMF
jan2023-201_141-155_SPEAKER_00;interaction;NOUN;4;ooOo;ooOo;oooO;[40.3, 54, 38.3, 78];oooO;oooO;oOoo;[210.3331357518903, 190.19931430765837, 196.73383100765312, 240.62006764676545];[72, 33, 47, 91];[46.57669352566257, 51.86809422203622, 50.030323767118084, 54.098269902690234];[6, 51, 34, 78];[0.04999999999999716, 0.14000000000000057, 0.030000000000001137, 0.0899999999999963];[43, 78, 34, 65];237.6555431310711;243.51535039249154;2.1487922019238135;True;44.18;45.07;jan2023-201_141-155_SPEAKER_00_7.TextGrid;EZX2mXN
jan2023-201_141-155_SPEAKER_00;between;ADP;2;oO;oO;oO;[43.3, 71.3];oO;oO;oO;[243.51391078053697, 250.97715012714815];[91, 93];[46.36951787963191, 54.74395648446224];[5, 82];[0.030000000000001137, 0.03999999999999915];[34, 39];249.426014908498;253.16490399554633;1.6148554183599335;False;45.07;45.5;jan2023-201_141-155_SPEAKER_00_7.TextGrid;rmV3l9q
jan2023-201_141-155_SPEAKER_00;computer;NOUN;3;oOo;oOo;ooO;[45, 10.7, 71.3];Ooo;ooO;ooO;[211.34165803798072, 115.27237542025732, 199.74996915753343];[73, 5, 54];[48.828609262189644, 49.443050093370296, 53.794516214979666];[23, 27, 75];[0.03999999999999915, 0.02999999999999403, 0.17999999999999972];[39, 0, 85];191.9552800505609;231.24213833397923;10.833404803002328;True;47.84;48.41;jan2023-201_141-155_SPEAKER_00_7.TextGrid;YyHp9mx
jan2023-201_141-155_SPEAKER_00;anything;PRON;3;Ooo;Ooo;ooO;[24.7, 42.7, 56.3];ooO;oOo;ooO;[110.21626518749896, 107.36833208155016, 203.37453267171975];[4, 4, 60];[47.054050440091686, 56.23823615593988, 51.0856520902751];[10, 90, 44];[0.07000000000000028, 0.030000000000001137, 0.0899999999999963];[60, 34, 65];198.38352491912025;209.73950117023642;3.549308490772455;True;49.24;50.16;jan2023-201_141-155_SPEAKER_00_7.TextGrid;GQkdn1G
jan2023-201_141-155_SPEAKER_00;agree;VERB;2;oO;oO;Oo;[93, 53.3];Oo;Oo;Oo;[224.0427277228413, 219.5858930801133];[85, 81];[57.49202223709835, 52.93480513549781];[95, 65];[0.5700000000000001, 0.030000000000000027];[99, 14];215.68889871489685;222.85630292558506;3.1679603107109306;False;1.19;1.86;jan2023-201_141-155_SPEAKER_00_8.TextGrid;SbrU7iA
jan2023-201_141-155_SPEAKER_00;article;NOUN;3;Ooo;Ooo;ooO;[36.3, 44.7, 53];Ooo;ooO;ooO;[235.50546110597705, 218.71483589983976, 209.98502893919422];[89, 81, 71];[39.35847719236954, 47.622483405948515, 51.07035234308844];[0, 13, 43];[0.03000000000000025, 0.040000000000000036, 0.04999999999999982];[20, 40, 45];200.58880524062224;219.98126501174096;7.845847674175291;False;4.16;4.6;jan2023-201_141-155_SPEAKER_00_8.TextGrid;jdRER7Z
jan2023-201_141-155_SPEAKER_00;information;NOUN;4;ooOo;ooOo;ooOo;[46, 43.7, 60.7, 55];Oooo;ooOo;oooO;[209.61573648778324, 192.0879898949512, 183.06107241337475, 189.57111576273326];[71, 38, 19, 30];[49.18176424456779, 49.95948410250487, 54.20708721241015, 51.685954847400666];[25, 33, 78, 48];[0.040000000000000924, 0.07000000000000028, 0.17999999999999972, 0.1999999999999993];[42, 60, 85, 87];185.04014445965396;207.19836400279996;6.045279466909739;True;8.85;10.01;jan2023-201_141-155_SPEAKER_00_8.TextGrid;5P1yUuX
jan2023-201_141-155_SPEAKER_00;everybody;PRON;4;Oooo;Oooo;Oooo;[52.7, 48.3, 18.7, 41.7];oOoo;oOoo;Oooo;[162.94795573934573, 186.7662796595253, 179.9347893885693, 174.8575796485051];[10, 24, 15, 12];[52.26241833588433, 54.23877884625259, 49.75351235595706, 49.362093212454106];[54, 79, 31, 25];[0.27999999999999936, 0.040000000000000924, 0.02999999999999936, 0.20999999999999908];[94, 42, 10, 88];173.88424941752123;175.64250957863274;0.49661075346629424;False;11.01;11.78;jan2023-201_141-155_SPEAKER_00_8.TextGrid;8tiexYn
jan2023-201_141-155_SPEAKER_00;opinion;NOUN;3;oOo;oOo;Ooo;[47.3, 26, 41];oOo;ooO;Ooo;[164.53150442797013, 196.27578062189576, 176.7771783221824];[11, 46, 13];[52.1865885359056, 48.75629526743301, 52.3963864013283];[53, 22, 57];[0.14000000000000057, 0.02999999999999936, 0.0600000000000005];[78, 10, 53];175.27050468354832;178.98715829087217;1.3851921593291343;True;13.54;14.22;jan2023-201_141-155_SPEAKER_00_8.TextGrid;Z4aAy5l
dec2022-002_002-003_SPEAKER_00;also;ADV;2;Oo;Oo;oO;[19, 26.3];oO;Oo;OO;[113.20701557525499, 117.89463517172817];[13, 40];[56.350217403138146, 55.6634143479488];[20, 15];[0.029999999999999805, 0.029999999999999805];[24, 24];117.63234023843388;118.22506956967885;0.30218248627654276;False;2.52;2.78;dec2022-002_002-003_SPEAKER_00_2.TextGrid;7e57824
